Timestamp,Roll_Delta,Pitch_Delta,Heading_Delta,Detected_Gesture,Actual_Roll,Actual_Pitch,Actual_Heading
195274239,3,1,0,Centered,"[-8, -8, -7, -6, -5]","[2, 2, 2, 2, 3]","[143, 143, 143, 143, 143]"
195298342,4,1,0,Centered,"[-8, -7, -6, -5, -4]","[2, 2, 2, 3, 3]","[143, 143, 143, 143, 143]"
195323336,4,2,1,Centered,"[-7, -6, -5, -4, -3]","[2, 2, 3, 3, 4]","[143, 143, 143, 143, 144]"
195348785,5,3,1,up,"[-6, -5, -4, -3, -1]","[2, 3, 3, 4, 5]","[143, 143, 143, 144, 144]"
195374237,5,3,1,up,"[-5, -4, -3, -1, 0]","[3, 3, 4, 5, 6]","[143, 143, 144, 144, 144]"
195399693,5,4,1,Centered,"[-4, -3, -1, 0, 1]","[3, 4, 5, 6, 7]","[143, 144, 144, 144, 144]"
195425426,6,4,0,Centered,"[-3, -1, 0, 1, 3]","[4, 5, 6, 7, 8]","[144, 144, 144, 144, 144]"
195450441,5,3,1,Centered,"[-1, 0, 1, 3, 4]","[5, 6, 7, 8, 8]","[144, 144, 144, 144, 145]"
195509338,7,2,1,Centered,"[0, 1, 3, 4, 7]","[6, 7, 8, 8, 8]","[144, 144, 144, 145, 145]"
195534790,8,1,2,Centered,"[1, 3, 4, 7, 9]","[7, 8, 8, 8, 8]","[144, 144, 145, 145, 146]"
195559982,8,0,2,Centered,"[3, 4, 7, 9, 11]","[8, 8, 8, 8, 8]","[144, 145, 145, 146, 146]"
195585328,9,0,1,Centered,"[4, 7, 9, 11, 13]","[8, 8, 8, 8, 8]","[145, 145, 146, 146, 146]"
195610722,8,1,2,Centered,"[7, 9, 11, 13, 15]","[8, 8, 8, 8, 9]","[145, 146, 146, 146, 147]"
195638970,8,1,1,Centered,"[9, 11, 13, 15, 17]","[8, 8, 8, 9, 9]","[146, 146, 146, 147, 147]"
195663419,8,2,2,Centered,"[11, 13, 15, 17, 19]","[8, 8, 9, 9, 10]","[146, 146, 147, 147, 148]"
195689421,8,2,2,Centered,"[13, 15, 17, 19, 21]","[8, 9, 9, 10, 10]","[146, 147, 147, 148, 148]"
195737423,10,2,1,Centered,"[15, 17, 19, 21, 25]","[9, 9, 10, 10, 11]","[147, 147, 148, 148, 148]"
195762417,10,2,1,Centered,"[17, 19, 21, 25, 27]","[9, 10, 10, 11, 11]","[147, 148, 148, 148, 148]"
195792416,11,2,1,Centered,"[19, 21, 25, 27, 30]","[10, 10, 11, 11, 12]","[148, 148, 148, 148, 149]"
195840421,13,2,1,Centered,"[21, 25, 27, 30, 34]","[10, 11, 11, 12, 12]","[148, 148, 148, 149, 149]"
195864677,11,0,1,Centered,"[25, 27, 30, 34, 36]","[11, 11, 12, 12, 11]","[148, 148, 149, 149, 149]"
195900269,10,0,1,Centered,"[27, 30, 34, 36, 37]","[11, 12, 12, 11, 11]","[148, 149, 149, 149, 149]"
195950261,8,-2,0,Centered,"[30, 34, 36, 37, 38]","[12, 12, 11, 11, 10]","[149, 149, 149, 149, 149]"
196090249,7,-2,0,Centered,"[34, 36, 37, 38, 41]","[12, 11, 11, 10, 10]","[149, 149, 149, 149, 149]"
196120248,7,-1,0,Centered,"[36, 37, 38, 41, 43]","[11, 11, 10, 10, 10]","[149, 149, 149, 149, 149]"
196156407,7,-1,0,Centered,"[37, 38, 41, 43, 44]","[11, 10, 10, 10, 10]","[149, 149, 149, 149, 149]"
